place_name,description,formatted_address,rating,user_ratings_total,types,geometry_lat,geometry_lng,google_map_url
BARN TABLE,磐田市の「BARN TABLE」は、バーンビレッジ内にあるおしゃれなレストラン＆カフェ。広々とした開放的な店内で、こだわりの料理やスイーツを楽しめます✨人気のハンバーグオムライスやガーリックシュリンプ、濃厚なガトーショコラなど、どれも絶品！毎月変わるメニューも魅力的で何度でも訪れたくなる場所です。ドリンクも豊富で、ゆっくり過ごしたい観光客やおしゃれ好きな若者にぴったり。海外の雰囲気を感じながら贅沢なひとときをどうぞ♪,日本、〒438-0071 静岡県磐田市今之浦２丁目８−２,3.8,141.0,"cafe, store, food, point_of_interest, establishment",34.7172698,137.862514,https://www.google.com/maps/place/?q=place_id:ChIJeWiTVxHlGmARxepgNFivXPg
デジタルプリントショップ真映堂,"魅力ポイント✨  
・RAWデータ現像対応！プロや写真好きに嬉しいサービス  
・丁寧な仕上がりで大切な写真がもっと特別に✨  

こんな人におすすめ：  
・旅行中の思い出写真をその場でプリントしたい  
・本格的な現像で写真を最高の形に残したい  

留意点：  
・事前にデータの準備がおすすめ  

磐田市で写真好きに大人気の「真映堂」。旅行の思い出や大切な一枚を、こだわりのプリントで形に残してみませんか？観光ついでに立ち寄れる便利なスポットです！",日本、〒438-0026 静岡県磐田市西貝塚３３３２−１,4.8,6.0,"electronics_store, home_goods_store, point_of_interest, store, establishment",34.7241987,137.873801,https://www.google.com/maps/place/?q=place_id:ChIJedWf6lLkGmARY-3VvVNheNU
熊野伝統芸能館,"魅力ポイント✨  
・磐田市の自然と歴史を楽しめるスポット  
・野外能舞台で繰り広げられる伝統芸能の世界  
・季節の花々と共に観賞できる贅沢な時間  

こんな人におすすめ：  
・日本の伝統文化に触れたい  
・自然の中で特別な体験を楽しみたい  
・歴史ある地域の魅力を感じたい  

熊野伝統芸能館は、磐田市の公園内にある野外能舞台で、日本の伝統芸能を自然の中で楽しめます。特別公演では解説や薪能が行われ、文化と歴史の深みを体感できます。フジ棚が美しく咲く季節には、花々と舞台の調和が魅力的。観光の際は事前予約がおすすめです！",日本、〒438-0805 静岡県磐田市池田３３２−３,4.3,9.0,"museum, tourist_attraction, point_of_interest, establishment",34.7381444,137.8150218,https://www.google.com/maps/place/?q=place_id:ChIJf58eSDLhGmARV1NxGE7Fm9A
医王寺,"✨魅力ポイント✨  
・約8,000坪の広大な境内と重厚な山門  
・江戸時代初期に造園された枯山水庭園（小堀遠州作と伝わる）  
・季節ごとに楽しめる桜やあじさいの絶景  

こんな人におすすめ：  
・歴史と自然を楽しみたい人  
・静かな時間を過ごしたい人  
・庭園や風景を写真に収めたい人  

医王寺は、磐田市の歴史ある寺院で、薬師如来を祀る真言密教の根本道場。杉苔が美しい参道や見事な枯山水庭園が広がり、季節の花々が境内を彩ります。御厨駅から徒歩約10分、アクセスも便利です！",日本、〒438-0038 静岡県磐田市鎌田２０６５−１,3.9,87.0,"tourist_attraction, place_of_worship, point_of_interest, establishment",34.7150068,137.8847528,https://www.google.com/maps/place/?q=place_id:ChIJf_TirgnlGmAR4whr72xFYLM
天竜川ラブリバー公園,"**魅力ポイント✨**  
・天竜川沿いの広々とした自然空間  
・静かに過ごせる穴場スポット  
・天竜川を背景に花火鑑賞が楽しめるロケーション  

**こんな人におすすめ：**  
・アウトドアやキャンプの練習をしたい方  
・人混みを避けてゆっくり自然を楽しみたい方  
・花火大会の隠れたビュースポットを探している方  

**留意点：**  
・公衆トイレはないので事前準備を忘れずに  
・堤防沿いの立地なので車の往来が気になる方は注意  

天竜川ラブリバー公園は、自然を満喫しながら静かに過ごせるスポット。アウトドア初心者にもおすすめです！",日本、〒438-0116 静岡県磐田市壱貫地,3.4,9.0,"park, tourist_attraction, point_of_interest, establishment",34.8180409,137.8310891,https://www.google.com/maps/place/?q=place_id:ChIJfbKNkRweG2ARw9q4P_GQhsc
カメラのキタムラ 磐田・今之浦店,"魅力ポイント✨  
・写真プリントや年賀状印刷がスピーディーで便利  
・スマホや格安携帯の購入＆設定も専門スタッフが丁寧にサポート  
・親切で知識豊富なスタッフがいる穴場スポット  

こんな人におすすめ：  
・旅行中の思い出をその場で写真にしたい人  
・スマホ購入や設定で詳しいアドバイスが欲しい人  

留意点：  
・駐車場が混む場合もあるので余裕を持って訪問がおすすめ  

観光の合間に便利＆親切なサービスを体験してみてください！",日本、〒438-0071 静岡県磐田市今之浦３丁目11−１,3.9,93.0,"electronics_store, home_goods_store, point_of_interest, store, establishment",34.7198157,137.8583326,https://www.google.com/maps/place/?q=place_id:ChIJh3JfbDTkGmAR3PQoIwj8nM4
スタジオマリオ 磐田・今之浦店,"魅力ポイント✨  
・豊富な衣装で何度でもお着替え無料！子どもの可愛い瞬間をたくさん残せる  
・プロの撮影で記念日や特別な日の写真がぐっと鮮やかに  
・親切丁寧なスタッフが楽しい撮影体験を提供  

こんな人におすすめ：  
・子どもの成長を記念に残したい方  
・観光の思い出を特別な写真として形にしたい方  

留意点：  
・キャンペーンを活用するとオトク！  

静岡県磐田市にあるスタジオマリオ磐田・今之浦店は、記念日や旅の思い出を鮮やかに残せる写真館。豊富な衣装やプロの撮影で特別な瞬間を素敵な形に仕上げます！",日本、〒438-0071 静岡県磐田市今之浦３丁目11−１,4.1,8.0,"point_of_interest, establishment",34.7198921,137.8583356,https://www.google.com/maps/place/?q=place_id:ChIJh3JfbDTkGmARE3ltmStb3gk
豊田高見丘公園,"豊田高見丘公園の紹介文✨

魅力ポイント✨  
・高台から眺める浜松の夜景が美しいスポット  
・静かで落ち着いた雰囲気の小さな公園  
・秋葉道の入口付近にあり、散策の合間に休憩も◎  

こんな人におすすめ：  
・のんびり景色を楽しみたい人  
・軽い散歩やドライブの途中に立ち寄りたい人  

留意点：  
・時間帯によっては夜景が特におすすめ  

磐田市で自然を感じながら、気軽に立ち寄れる穴場スポットです！",日本、〒438-0806 静岡県磐田市 富里735-4,3.2,24.0,"park, tourist_attraction, point_of_interest, establishment",34.7514871,137.8372158,https://www.google.com/maps/place/?q=place_id:ChIJhUAd0FDhGmARjEngf9Rfz60
掛塚灯台,"### 掛塚灯台の魅力✨  
静岡県磐田市にある掛塚灯台は、明治時代から海の安全を守り続ける歴史ある灯台。裾広がりのユニークなデザインと遠州灘を望む絶景ロケーションが魅力的です。朝焼けや星空に照らされる姿は写真映え抜群！周辺では釣りやサーフィンも楽しめ、自然との触れ合いが満喫できます。  

### こんな人におすすめ🌟  
・歴史ある建造物が好き  
・絶景を楽しみたい  
・写真撮影やアウトドアを満喫したい  

### プチ情報💡  
灯台近くの駐車場から徒歩約20分。自転車や車でのアクセスも可能です。",日本、〒438-0233 静岡県磐田市駒場,4.0,178.0,"point_of_interest, establishment",34.6478682,137.802502,https://www.google.com/maps/place/?q=place_id:ChIJhWks-XvoGmAR7DnhOQp1aM0
今之浦公園,"魅力ポイント✨  
・2021年リニューアル完了！広さ2倍でピカピカの公園に  
・人工芝の屋根付き広場で日差しを気にせず遊べる  
・トランポリン型遊具や小さい子向け遊具が充実  
・夏は水遊びやサワガニ探しで自然を満喫  
・かき氷やフライドポテトの出店も楽しめる  

こんな人におすすめ：  
・のんびりピクニックしたい  
・子ども連れで安心して遊びたい  
・自然の中でリフレッシュしたい  

アクセス便利で無料駐車場完備！磐田市で家族や友達と気軽に立ち寄れるスポットです♪",日本、〒438-0071 静岡県磐田市今之浦３丁目６,4.1,326.0,"park, tourist_attraction, point_of_interest, establishment",34.7192582,137.8594558,https://www.google.com/maps/place/?q=place_id:ChIJhWo6-DTkGmARNG8DDrlQxK0
coffee echoU/philllll,"魅力ポイント✨  
・本格派エスプレッソやフラットホワイトが楽しめるオシャレカフェ  
・サクサク生地が絶品！旬のフルーツを使ったタルトが大人気  
・英語対応OK！観光客にも優しい接客  

こんな人におすすめ：  
・本格コーヒーやタルト好きな方  
・磐田駅近くでほっと一息つきたい方  
・おしゃれなカフェ巡りが好きな方  

磐田駅徒歩5分、地域に愛されるカフェ「coffee echoU/philllll」。バリスタが手がける極上のコーヒーとタルトは感動の一品！観光の合間にぜひ立ち寄ってみてください♪",日本、〒438-0078 静岡県磐田市中泉２４１−１ 1F,4.2,25.0,"cafe, food, point_of_interest, establishment",34.714429,137.8521962,https://www.google.com/maps/place/?q=place_id:ChIJhcGQvAXlGmAR982d1Y-A5hY
bonbon apple,"魅力ポイント✨  
・一年中楽しめるりんご飴専門店🍎  
・シャキシャキの大きなりんごに薄い飴が絶妙！  
・シェアして食べるのもおすすめ  

こんな人におすすめ：  
・お祭りの思い出を味わいたい  
・デザート好き＆写真映えを狙いたい  

静岡県磐田市にある「bonbon apple」は、お祭りの定番りんご飴を一年中楽しめる専門店！酸味と甘さのバランスが「過去一美味しい」と好評で、持ち帰りやシェアも◎。サクッとかじる瞬間の幸せをぜひ！",日本、〒438-0071 静岡県磐田市今之浦５丁目９−１１,4.6,5.0,"restaurant, food, point_of_interest, establishment",34.7251142,137.8608385,https://www.google.com/maps/place/?q=place_id:ChIJhesXHQDlGmARmibBKI_xBHw
獅子ヶ鼻公園,"### 獅子ヶ鼻公園紹介✨

魅力ポイント✨  
・自然満喫！トレッキングや吊り橋、展望台が充実  
・絶妙なバランスの「浮岩」や歴史を感じる観音様のお堂  
・ローラー滑り台やアスレチックでアクティブに楽しめる  

こんな人におすすめ：  
・自然の中でリフレッシュしたい  
・運動不足を楽しく解消したい  
・歴史や地形に興味がある  

留意点：  
・動きやすい服装で訪れるのがおすすめ  
・無理なく楽しめるコース選びが可能  

獅子ヶ鼻公園は、静岡県磐田市にある自然を活かした公園。トリッキーな地形や遊具が魅力で、トレッキングやアスレチックを通じて大自然を満喫できます。家族や友達と訪れて楽しい時間を過ごしてみませんか？",日本、〒438-0103 静岡県磐田市大平,4.0,180.0,"park, tourist_attraction, point_of_interest, establishment",34.8479665,137.8752664,https://www.google.com/maps/place/?q=place_id:ChIJhw1Y25sdG2ARWGG7CJXmQTE
